text,index 
"вдруг опустилась наземь перед одним из мертвецов и зарыдала. Остальные молча обошли женщину и продолжали свой путь; они наклонялись вперед с таким сосредоточенным выражением, что их лица казались опустошенными: на них было написано только тревожное ожидание. И лишь постепенно, по мере приближения к концу ряда, на этих лицах появлялся слабый",0
"минуту перестал жевать. - Что? - спросил он. - Б..., сказал я. Что ты там жрешь? Телятину? Артиллерист опять впился зубами в бутерброд. - Свинину, - проговорил он. - Свинину... - унтер-офицер обвел взглядом всех сидевших в купе. Он искал сочувствующих. Но артиллеристу было наплевать. Генрих все еще стоял у",0
"Франция, и только потом уж Германия. Чего там было думать, даже если и приходилось отступать? Нельзя же везде одерживать победы! И вот - Россия. Россия, и поражения, и бегство. Это уже не где-то за морем; отступление вело прямиком в Германию. И отступали не отдельные разбитые корпуса, как в Африке, а",0
"вы ночуете? - вдруг спросил Циглер. - Да уж я найду себе место. Если нигде не удастся, то в казарме. - У нас негде, - торопливо сказала фрау Циглер и посмотрела на мужа. - Военные власти, конечно, позаботились об отпускниках, у которых квартиры разбомбило. - Конечно, - согласился Гребер. -",0
"- Теперь я знаю, почему мы себе кажемся стариками, - заметил он. - Оттого, что мы видели слишком много мерзости. Мерзости, которую разворошили люди старше нас, а им следовало быть разумнее. - Я не чувствую себя старой, - возразила Элизабет. Он посмотрел на нее. Да, ее меньше всего назовешь старухой.",0
"Но кто же тогда обыкновенные люди? Плешивый помолчал, размышляя. - Шведы, - сказал он наконец. - Или швейцарцы. - Да нет, дикари, - заявил бас, - конечно, дикари. - Белых дикарей больше не существует, - возразила Мышь. - Разве? - И бас пристально посмотрел на нее. Гребер задремал. Он слышал",0
"Значит, о них до сих пор нет вестей. А иначе они уже не пропавшие без вести. Правильно? Гребер уставился на него. Этот чиновник, видимо, гордился логичностью своих рассуждении. Но благоразумие и логика плохо вяжутся с утратами и страданием. Да и что можно ответить человеку, который сам лишился одной руки? -",0
"что люди будут знать, что им уже нечего бояться. Разве ты не веришь в это? - Верю, - сказал Гребер с усилием. - Верю, Элизабет. Если смотреть на вещи так, то впереди у нас еще уйма счастья. Они просидели в саду сколько было можно. Гребер расплатился, фрау Витте ушла спать,",0
"Прямо обезьяны в клетке, - ухмыльнулся Штейнбреннер. - Бананы, бананы! Не желаете ли бананов, эй вы, мартышки! Гребер сказал, обращаясь к новобранцам: - Вы останетесь охранять их и отвечаете за то, чтобы ничего не случилось. Потом вас сменят. Кто-нибудь из вас говорит по-немецки? - спросил он русских. Никто не ответил.",0
"еще не знал, что он сделает. Затем он увидел. как на ближайшем углу из калитки, скрытой в изгороди, вышла женщина. На ней была оранжевая блузка, в руке - корзина; женщина шагала ему навстречу. Он остановился. Все его существо охватила слабость. Медленно двинулся он дальше. Размахивая корзиной, женщина спокойно прошла мимо",0
"возразил Фельдман. - А мне как раз наоборот. Я сплю здесь, а когда вижу сны, то мне снится, будто я на передовой. - Где же ты на самом деле? - спросил Рейтер. - Где? Здесь! А где же еще? - Вот именно это я и хочу сказать, - заблеял Головастик.",0
"- При таких-то ценах? - О да, и при таких ценах! Венков не хватает. Ежедневно все распродаю, мадам. - Значит, вы наживаетесь на войне. Обе женщины, хлопнув дверью, вышли из лавки. Хозяйка, казалось, хотела крикнуть что-то им вслед, потом повернулась к Греберу. На ее щеках горели красные пятна. - А",0
"лед и вдруг, к своему удивлению, видит, что не проваливается. Он знает, лед тонок и может в любую минуту проломиться, но пока еще держит - и этого достаточно. - А ведь когда так долго валялся в навозе, только и начинаешь все это ценить, - сказал он. - Всякая мелочь радует",0
"Не воды, конечно. - Кое-что у нас найдется. Когда я укладывал вещи, между книгами мне попалась бутылка водки. Мы, видно, о ней забыли. Гребер развязал узел с постелью. Бутылка была запрятана в перину, поэтому она и не попалась под руку вору. Там же был и стаканчик. - Вот. Но пить",0
"Почему они бросили тебя здесь? Девочка даже не взглянула на него. Она опустила голову и прильнула к стене. Вдруг Гребер увидел дежурного противовоздушной обороны, который беззвучно кричал ему что-то. Гребер тоже крикнул в ответ, но не услышал себя. Дежурный продолжал беззвучно кричать и делал какие-то знаки. Гребер отрицательно покачал головой",0
"и мечтать! Никуда! Мы в плену, нас везде проклинают и никуда не пустят. Гребер приподнялся. В дрожащем белесом свете, струившемся с улицы, ее глаза блестели, как серое прозрачное стекло. Он перегнулся через нее и посмотрел на пол. Там искрились темные осколки с белеющими краями. - Нужно зажечь свет и подобрать",0
"надежды. И никакой веры. Гребер посмотрел на его желтое, словно пергаментное лицо. - А ты? - Не знаю. Надо сначала вот это наладить. - И он показал на шину. В окно подул теплый ветерок с луга. - Здесь чудесно, верно? - сказал Фрезенбург. - Когда лежал снег, думали, что в",0
"их только, чтобы не допустить худшего. Тоже отговорка. Для самоутешения. Пустая отговорка! - Он с силой ткнул палкой в снег. Пес беззвучно отскочил и спрятался за церковь. - Мы искушали господа, понимаешь ты это, Эрнст? - Нет, - ответил Гребер. Он не хотел понимать. Фрезенбург помолчал. - Ты не можешь",0
"его лет в форме. Он вспомнил, что у Польмана был сын. Но в такие времена о сыновьях лучше не спрашивать. - Кланяйтесь Фрезенбургу, если будете писать ему, - сказал Польман. - Хорошо. Вы ведь с ним говорили так же, как сейчас со мной? Верно? - Да. - Если бы вы",0
"по тарелкам, и на миг ему показалось, будто у него есть дом, и сад, и жена, и стол, и пища, и безопасность, и будто наступил мир. - Элизабет, - сказал он. - Если бы тебе предложили договор и ты должна была бы десять лет жить вот так, как теперь -",0
"произнес он. - Этого еще не хватало! Нет, у нас во всем образцовый порядок. Солдат обратился к Греберу. - Может, ты нам пособишь, приятель? Ты и твоя фрейлейн? Ведь только подписать. - Ну, ясно. А потом вы подпишете для нас. Я тоже не думал, что нужны свидетели. - Кто же",0
"что происходит внизу. - Вы на прием? - Нет. По личному делу. - По личному? - Да, по личному; вы фрау Крузе? - Избави боже! Гребер с недоумением уставился на женщину. Многое видел он за этот день: и осторожность, и ненависть, и увертливость в их самых разнообразных проявлениях; но это",0
"спать до полудня. - Да. Пробудем в саду, пока на небе не появятся звезды. А сейчас я сбегаю купить себе шляпу. Сегодня это необходимо. - На что тебе шляпа? Ты будешь сидеть в ней вечером в саду? Элизабет рассмеялась. - Может быть. Но не это главное. Главное то, что я",0
"Биндинг опустился в кресло возле курительного столика, отделанного медью. Он выставил вперед ноги в сверкающих сапогах, напоминавших печные трубы. - Это не так просто, если их уже нет в городе, - заявил он. - Я посмотрю, что удастся сделать. Но на это понадобится несколько дней. А может быть, и больше.",0
"а? - Захожу, когда нужно. Если я поеду в отпуск, я тоже женюсь. - Ну? И ты уже знаешь на ком? - На дочери обер-штурмбаннфюрера моего города. - Еще бы! Штейнбреннер не уловил иронии. - Подбор крови первоклассный, - продолжал он с увлечением. - Северофризская - с моей стороны, рейнско-нижнесаксонская",0
"ужасно и для нее, и для меня. Долго преследовали меня эти проводы, и затем я вспоминал только плачущую, усталую, обливающуюся потом женщину на перроне, а не мою мать, какой она была в действительности. Понимаешь? - Да. - Хорошо. Тогда давай так я сделаем. И ты не должна меня видеть, когда",0
"их здесь так и бросят. После полуночи, наконец, подали состав. Похолодало, в небе ярко сияли звезды. Каждый смотрел на них с ненавистью: значит, будет хорошая видимость для самолетов. Природа сама по себе уже давно перестала для них существовать, она была хороша или плоха только в связи с войной. Как защита",0
"на пять я не иду. - Ладно, пять. Но только платить. Штейнбреннер рассмеялся. Его зубы блеснули в лучах бледного солнца. Это был девятнадцатилетний белокурый юноша с лицом готического ангела. - Ну, конечно, платить! Как же иначе, Мюкке! Мюкке недолюбливал Штейнбреннера, но боялся его и держал с ним ухо востро. Было",0
"пристегнул свой протез и опустил на него штанину. Гребер припрятал хлеб, масло и кофе. - Без десяти восемь, - сказал он. - Тебе пора. Я зайду за тобой на фабрику, Элизабет. Если что-нибудь случится, у нас два места встречи. Прежде всего - сад фрау Витте. А если не там, тогда",0
"большее один-два килограмма нагонит, а что это для нее! Эх, друзья, плохо мое дело! - Вот так-так! У тебя же есть еще твоя толстая хозяйка для жирности. - В том-то и беда. Ведь я думал, как вернется жена, я про хозяйку и думать забуду. Я же человек семейный, не юбочник",0
"проснулась. Подвал вздрагивал. В ушах стоял звон. Отовсюду валился мусор. За селом неистовствовали зенитки. - Вылезай скорее! - крикнул кто-то из недавно прибывшего пополнения. - Тише! Не зажигать огня! - Вылазь из крысоловки! - Болван! А куда? Тише! Какого дьявола! Новобранцы вы, что ли? Глухим ударом снова тряхнуло подвал. Что-то",0
"манера. Сделают заход и улетят, а потом возвращаются, когда все уже вылезли из убежищ. Дети зашевелились. Какой-то мужчина зевнул. Откуда-то выползла такса и принялась все обнюхивать. Заплакал грудной ребенок. Люди развертывали пакеты и принимались за еду. Женщина, похожая на валькирию, пронзительно вскрикнула: - Арнольд! Мы забыли выключить газ! Теперь весь",0
"и широко раскрытые, они вперялись в дверь, когда лай зениток становился особенно громким и грозным, потом скользили по низкому своду и стенам и опять вперялись в дверь. Они двигались медленно, толчками, точно глаза пораженных столбняком животных, они тянулись следом за грохотом, тяжелые и вместе с тем парящие, быстрые и как",0
"Нет, не то. Но мне пора идти. Гребер направился к выходу. Остальные провожали его глазами. У него было такое чувство, словно он голый. Он шел через зал медленно; ему казалось, что при такой походке его здоровый вид не будет раздражать этих калек. Он чувствовал, с какой завистью они смотрят ему",0
"взял сигареты. - Итак, исчезни и не показывайся, здесь. Если тебя не найдут, то не смогут и отправить назад. Избегай казармы, как чумы. Спрячься где-нибудь, пока не кончится отпуск. И тогда доложишься. Чем ты рискуешь? Своевременно не сообщил о перемене адреса? Все равно ты едешь на фронт, и баста. -",0
"собственным оружием заставить его же ринуться в водоворот огня и разрушения. Был час обеденного перерыва, на улицах царило оживление. Какой-то дежурный противовоздушной обороны указал Греберу ближайшее убежище. Гребер предполагал, что дело ограничится тревогой, но, услыхав грохот первых взрывов, стал проталкиваться сквозь толпу, пока не добрался до выхода из убежища. В",0
"помещение для тех отпускников, чьи квартиры разбомбили. Явись в комендатуру, получишь направление. Ты уже был там? - Еще нет. - Постарайся попасть в сорок восьмой номер. Это бывший приемный покой. Там и пища лучше. Я тоже в этой комнате. Бэтхер вытащил из кармана окурок, посмотрел на него и сунул обратно.",0
"левой рукой с размаху ударил ее в подбородок. Когда ее зубы разжались, он выстрелил ей в затылок. - Безобразно стреляли, - прорычал Мюкке. - Целиться не умеете! - Это Гиршман, господин лейтенант, - доложил Штейнбреннер. - Нет, не Гиршман, - сказал Гребер. - Тихо! - заорал Мюкке. - Вас не",0
"их. - Идут! - вдруг крикнул кто-то снаружи. Клубок человеческих тел распался. Двое взгромоздились на сиденье и, наконец, захлопнули дверь. Солдат, упавший на пол в этой свалке, с ужасом смотрел на свою руку в шине. Маленькое красное пятно на бинте расплывалось все шире. Другой солдат открыл дверь, которая вела на",0
"вас говорит по-немецки? - спросил он русских. Никто не ответил. - Позже посмотрим, не найдется ли для вас соломы. Идем, - сказал Гребер Штейнбреннеру. - Раздобудь им еще пуховые перины... - Идем. А вы караульте! Он доложился Раэ и сообщил, что тюрьма надежная. - Примите на себя охрану и подберите",0
"книжной полки, стоявшей у стены. Гребер окинул взглядом комнату и не узнал ее. Кровать, несколько кресел в зеленых чехлах, книжные полки, письменный стол в стиле бидерманер - от всего этого веяло миром и старомодностью. В прошлый раз комната произвела на него другое впечатление - чего-то более беспорядочного и хаотического. ""Вероятно",0
"за угол, не выпуская из виду. Молодой новобранец, озабоченно выпятив нижнюю губу, держал винтовку наготове - воплощенное усердие и бдительность. Он отвел последнего пленного и запер за ним дверь. - Ну и волновался же я! - сказал он. - Да что ты... - Гребер отставил свою винтовку. - Теперь можешь",0
"лица были неподвижны; люди прислушивались - не только их уши, - прислушивались склоненные вперед плечи, ляжки, колени, ноги, локти, руки, которыми они подпирали головы. Все их существо прислушивалось, словно оцепенев, и только глаза следовали за грохотом, точно подчиняясь беззвучному приказу. И тогда Гребер почувствовал, что всем страшно. Что-то неуловимо изменилось",0
"перед ним в красиво облегавшем ее фигуру платье. Волосы были забраны под маленькую шапочку; она походила на мальчика. - Однообразие, - сказала она. - Ты, кажется, хотел прийти сегодня в штатском? - Не удалось. Негде было переодеться. - Гребер намеревался это сделать у Альфонса, но после дневного разговора он уже",0
"мы еще и сражаемся. За СС, за гестапо, за лжецов и спекулянтов, за фанатиков, убийц и сумасшедших - чтобы они еще год продержались у власти. Только за это - и больше ни за что! Война давно проиграна. Стемнело. Двери церкви закрыли, чтобы из них не падал свет. В зияющих отверстиях",0
"как будто покину его. Ты понимаешь это чувство? - Тут нечего понимать. Таким чувствам просто подчиняешься. И все. Даже если считаешь их бессмысленными. - Ну, ладно. Она взяла рюмку и выпила. В прихожей заскрежетал ключ. - Явилась, - сказал Гребер. - И как раз вовремя. Собрание продолжалось, видно, недолго. Они",0
"выпустил дым. - Захочется сбежать на один вечерок - и сразу же укоризненные лица. Они требуют, чтобы ты все свое время проводил с ними. Мать до сих пор считает меня тринадцатилетним мальчишкой. Первую половину моего отпуска она все лила слезы оттого, что я приехал, а вторую - оттого, что должен",0
"улыбка, она возникала и исчезала будто сама собой. - Если вам этого достаточно, приходите. Можете расположиться в саду. Или здесь, если станет прохладно. - Конечно, в саду. Теперь долго не темнеет. Разрешите прийти в восемь. - Чечевичный суп может и подождать. Приходите, когда хотите. Из-под медной дощечки на доме его",0
"вода. Она тускло поблескивала при свете синих лампочек. Гребер столкнулся с человеком, отдававшим какие-то приказания. - Это номер восемнадцать? - Что? А ну, давайте-ка отсюда! Вы зачем тут? - Я ищу своих родителей. Они жили в доме восемнадцать. Где они? - Ну, откуда я могу знать? Что я, господь бог,",0
"был покрыт теперь рифленым железом и замаскирован. С одной стороны было натянуто серое полотно, а рядом, тоже для маскировки, стояли искусственные деревья и хлев, из которого выглядывала деревянная корова. На лугу паслись две старые клячи. Состав был уже подан. На многих вагонах виднелась надпись: ""Только для военных"". Патруль проверил документы,",0
"на какой-то станции, надо было напоить раненых кофе. Вокзал находился на окраине городка, от которого лишь немногое уцелело. Умерших за ночь выгрузили. Поезд стали формировать наново. Гребер, получив кружку суррогатного кофе, побежал обратно, в свое отделение. Выйти еще раз за хлебом он не решился. По вагонам прошел патруль, он вылавливал",0
"суждено умереть, - сказал Гребер. - Успел он хоть пообедать? - Да, и с большим аппетитом. Вино и его любимый десерт - яблочный торт со взбитыми сливками. - Ну вот видите, фрау Клейнерт. Это же чудесная смерть! Так бы и я умереть не прочь. Честное слово, плакать не стоит! -",0
"Мутциг. - Бергман тоже здесь. У него обе руки до локтя... - А где вы находитесь? - В городской больнице. В отделении для ампутированных. Оно занимает весь левый флигель. Заходи как-нибудь. - Хорошо, зайду. - Наверняка? Все обещают, а потом ни один черт не заходит. - Нет, наверняка. - Ладно.",0
"еще хуже, чем ваше. Он уставился на Гребера своим синим глазом. Карий был тусклым. Гребер положил на стол пачку биндинговских сигарет. Фельдфебель скользнул по ней карим глазом, ушел и вернулся с мундиром в руках. - Вот все, что есть. Гребер не прикоснулся к мундиру. Он извлек из кармана плоскую бутылочку",0
"не вернулся. - Ты мог переодеться у меня, - сказала Элизабет. - У тебя? А фрау Лизер? - К черту фрау Лизер. Я уже и об этом думала. - Надо послать к черту очень многое, - сказал Гребер. - Я тоже об этом думал. Кельнер принес вино и откупорил бутылку;",0
"потому, что они пили вино. Слова таяли в сумраке, они утратили свой смысл, а то, что было полно смысла, жило без слов, и о нем невозможно было говорить. Сумрак был подобен безымянной реке, ее воды поднимаются и опадают, а слова плывут по ней, как паруса. - А еще где-нибудь ты",0
"нас не касается. Мы только откапываем. - А тут есть засыпанные? - Конечно. Или вы воображаете, что мы тут для собственного удовольствия? - Человек повернулся к своему отряду: - Отставить! Тихо! Вильман, выстукивать! Люди, работавшие под его началом, выпрямились. Они были - кто в свитерах, кто в заношенных белых рубашках,",0
"Кто же был еще из старичков? Ага, Бернинг - оторвало правую ногу. Истек кровью. - А как поживает Штейнбреннер? - Штейнбреннер здоров и бодр. А что? - Да просто так... Гребер встретил его после ужина. Настоящий готический ангел, почерневший от загара. - Ну, как настроение на родине? - спросил Штейнбреннер.",0
"головой. Гребер удивленно посмотрел на него. Не ожидал он от старого солдата такой непоколебимой верности. - Они все тут слишком тощие, приятель, - продолжал Бэтхер. - Беда в том, что меня, понимаешь, тянет только на очень пышных женщин. А остальные - ну, прямо отвращение берет. Ничего не получается. Все равно,",0
"- Я ничего не чувствую. - Ты-то нет, а я вот чувствую. Дай запаху немножко развеяться. Это ужасно коварная штука. Кто-то привез мне эту соль из Парижа. Сначала почти не пахнешь, а потом напоминаешь цветущий куст. Давай заглушим его благоухание хорошим коньяком. Биндинг принес бутылку и две рюмки. - Твое",0
"возьмешь? Чем засыпешь? - Можно взять с краев. - Ничего не выйдет. Все равно останется яма, с землей не сровняешь. Проще вырыть могилы. Шнейдер поскреб рыжую бороду. - Разве могила должна обязательно быть выше, чем земля вокруг? - Ну, не обязательно. Просто мы так привыкли. Они пошли дальше. Гребер увидел,",0
"сидевшую в красном плюшевом кресле перед разрушенным домом и крепко прижимавшую к себе маленький чемоданчик. ""Наверно, ее драгоценности"", - подумал Гребер и решил поискать по ящикам драгоценности Элизабет. Нашел несколько мелких вещиц - тонкий золотой браслет и старинную брошку с аметистом. Он взял и золотое платье. Прикасаясь к вещам Элизабет,",0
"- заметил унтер-офицер. Они прислушались. Но рокота самолетов не было слышно. И взрывов тоже. - Кто-нибудь из вас бывал в Ротенбурге? - спросил слесарь. - Говорят, старинный город, - сказал Гребер. - А ты его знаешь? - Нет. Ты сам-то разве никогда не был? - Нет. А чего мне там",0
"Мы делаем, что можем, - оправдывался смотритель. - Набрали могильщиков сколько можно, но их все равно не хватает. Техника устарела для нашего времени. А тут еще эти религиозные обряды. Он задумался на миг, глядя поверх стены. Потом простился с Гребером коротким кивком и торопливо зашагал к сараю - прилежный, добросовестный",0
"и дети. Я там работал слесарем, и на отпускном билете у меня написано - Кельн. - Вижу. Но туда нельзя ехать. Поймите же, наконец! В настоящий момент въезд в Кельн отпускникам запрещен. - Запрещен! - удивился бывший слесарь. - А почему? - Да вы что, спятили? Кто здесь спрашивает? Вы",0
"пустят, Элизабет... Она помолчала. Потом вдруг схватила свой стакан и с размаху швырнула на пол. Он со звоном разлетелся вдребезги. - Никуда мы больше не поедем! - воскликнула она. - Незачем и мечтать! Никуда! Мы в плену, нас везде проклинают и никуда не пустят. Гребер приподнялся. В дрожащем белесом свете,",0
"рассказы Гейни. Биндинг подмигнул Греберу. - Кофе - это к завтрашнему утру. Надеюсь, что уж воскресенье то ты проведешь по-настоящему, а не будешь дрыхнуть в казарме! А теперь пойдем! Я тебя быстренько познакомлю с некоторыми друзьями. Со Шмидтом и Гофманом из гестапо. Такое знакомство всегда может пригодиться. Зайди на несколько",0
"рукавом ей уши, пока пожар и крики не затихли, сменившись жалобным плачем, темнотой и запахом горелого мяса, материи и волос. - Врача! Позовите врача! Где тут врач? - Что? - Ее надо отправить в больницу! Проклятие! Ничего не видно! Нужно ее вынести! - Сейчас? - спросил кто-то. А куда? Все",0
"можно стать унтер-офицером. - Или угодить под танк! - Эх ты! И вечно у вас, старичья, мрачные мысли! Этак далеко не уедешь. Не всех же убивают. - Конечно. Иначе и войны бы не было. Они опять заползли в подвал. Гребер улегся и попытался заснуть. Но не смог. Он невольно прислушивался",0
"две недели стал бы человеком. - А разве, чтобы стать человеком, достаточно надеть штатское? - спросил Рейтер. - Ясно. Что же еще? - Слышишь? - сказал Рейтер, обращаясь к Греберу. - Оказывается, все очень просто, если относиться к жизни просто. А у тебя есть здесь с собой штатское? - Нет,",0
"ходил взад и вперед, приближался к сараю и возвращался, нащупывал в кармане ключ, потом снова валялся на солому и только под утро вдруг забылся тяжелым и тревожным сном. Когда Гребер вскочил, еще только рассветало. На передовой бушевал ад. Снаряды уже рвались над деревней и позади нее. Он бросил взгляд на",0
"я думаю, все-таки очень. Элизабет покачала головой. - Отец тоже считал, что люди, которые его предостерегали, смешны. Нам повезло, Эрнст, вот и все! Пройдя несколько улиц, Гребер увидел портняжную мастерскую. В ней сидел портной, похожий на кенгуру, и шил военный мундир. - Можно отдать в чистку брюки? - спросил Гребер.",0
"тоже. Да и как тут не задуматься! Пока они побеждали, все было в порядке, а того, что не было в порядке, можно было и не замечать или оправдывать великой целью. И какая же это цель? Разве у нес не было всегда оборотной стороны? И разве эта оборотная сторона не была",0
"назад убили Христа. Гребер развернул сверток, потом вытащил из кармана банки с сардинами и селедками. Йозеф спокойно смотрел на все это. Выражение его лица не изменилось. - Целое сокровище, - сказал он. - Мы его поделим. - Разве у вас есть лишнее? - Вы же видите. Я получил наследство. От",0
"бы уехать с тобой в такую страну, где ничего не разрушено. - Не много осталось таких стран, где ничего не разрушено, - сказал Гребер. - Вино есть? - Да, хватит. А где ты был еще? - В Африке. - И в Африке? Ты много видел. - Да. Но не так,",0
"Победы и успехи чертовски убедительны. Мы видели это на примере своей собственной страны. - Но мы ведь не победили. - Это не доказательство. - Нет, доказательство, - возразил Польман. - И очень сильное. - Рукой с набухшими венами он продолжал поворачивать глобус. - Мир, - сказал он, - мир не",0
"Это мы решим днем. Она снова легла. Между плащ-палаткой и шинелью пробивался свет холодного утра. Щебетали птицы. Элизабет откинула полу шинели. Небо было залито золотистым сиянием восхода. - Прямо цыганская жизнь... Если смотреть на нее так... Полная приключений... - Да, - оказал Гребер. - Мы и будем смотреть на нее",0
"лунном свете его раскрытый рот казался большим и черным, глаза блестели. Подошел патруль. Два эсэсовца. - Что случилось? - Ничего, - ответил Гребер и надел ранец. Визжавший старик смолк. Он дышал шумно и хрипло. - Что вы тут делаете? - спросил один из эсэсовцев, уже пожилой обершарфюрер. - Документы! -",0
"чтобы убедиться в том, что кого-то любишь? - Не знаю. Но думаю, это помогает. - Проклятый костюм! Больше я его не надену. А я-то воображал, что штатским чудно живется. Элизабет рассмеялась. - Значит, все дело в костюме? - Нет, - возразил он с облегчением. - Дело в том, что я",0
"воска. Их бросали в могилу точно бревна. На холме за деревней, где снегу было меньше, его расчистили и раздолбили промерзшую землю. Это была тяжелая работа. У декабрьских мертвецов оказывалось оружие, принадлежавшее январским - винтовки и ручные гранаты уходили в снег глубже, чем тела; иногда вытаскивали и стальные каски. У этих",0
"Сейчас уже поздно. Элизабет остановилась. - Я бы не ушла оттуда, даже если бы и было куда. Мне бы казалось, будто я так и бросила в беде своего отца. Тебе это непонятно? - Понятно. Они пошли дальше. Вдруг Гребер почувствовал, что с него хватит. Пусть делает, что хочет. Им овладела",0
"- От дождя у меня есть плащ-палатка. Правда, защита не слишком надежная. Но, может, мы найдем где укрыться. А как же нам быть с креслом и книгами? - Оставим здесь. А если уцелеют, завтра подумаем. Гребер надел ранец и взвалил на плечо узел с постельным бельем. Элизабет взяла чемоданы. -",0
"и услышал то, во что так долго не хотел верить, в чем решил разобраться потом, дома, и чего боялся больше всего на свете. - Эсэсовцы! - презрительно ответил Фрезенбург. - Только за них мы еще и сражаемся. За СС, за гестапо, за лжецов и спекулянтов, за фанатиков, убийц и сумасшедших",0
"родителей, - вдруг мелькнуло в голове у Гребера, - именно потому, что он стал теперь у нацистов крупной шишкой"". - Ладно, Альфонс, - сказал он. - Только одну рюмку. - Вот и хорошо, Эрнст. Пошли, это совсем недалеко. Оказалось дальше, чем он уверял. Биндинг жил в предместье; маленькая белая вилла",0
