text,index 
"что она как-то… каменела. Купит чекушку, сядет за стол, нальет рюмку и глядит перед собой долго-долго. Я спрошу чего-нибудь, а она: «Иди, не мешай мне пока». Хотя это нечасто было, но все равно… Знаешь, я даже не очень плакал, когда она умерла… – А когда это случилось? – В две",1
"только ты никуда не исчезай! – Чево-о? Куда я исчезну в этом-то? – он дернул себя за рубаху. Прыгнул на тахту, сел, обнял себя за колени. – Только ты скорее, ладно?.. А к тебе никто не придет? – Никто. Я захлопнул дверь, сбежал с третьего этажа и с ощущением полной",1
"– шепнул я. (Он впервые мне сказал не «Иван», а «Ваня». Случайно?) – По правде говоря, я не так уж ее любил. Бывало, что она как-то… каменела. Купит чекушку, сядет за стол, нальет рюмку и глядит перед собой долго-долго. Я спрошу чего-нибудь, а она: «Иди, не мешай мне пока». Хотя",1
"подлокотники. Но, почуяв мое появление, оглянулся и с пониманием сказал: – Тебе, наверно, нужен стул? Я пересяду. – Да, если нетрудно, переселись на тахту, я посижу у компьютера. Он одним прыжком переселился и замер опять, обхватив колени с белыми нашлепками пластыря. Отражения экрана мерцали в его округлившихся, посветлевших глазах. Буратино",1
"не могу тратить энергию на себя. Я же не свой собственный ангел… Иван, а может, у тебя есть что-то подходящее? Ну, от твоих детских лет? – Есть, конечно, – сказал я с ностальгическим вздохом. – Только далеко, в Тальске. У мамы… – И правда далеко, – серьезно кивнул он. –",1
"про такое написано. Может, не совсем как на самом деле, но похоже. Я спросил еще осторожнее, чем прежде (удержаться не мог): – И что же… тебе придется идти через все эти слои? Вовка отозвался довольно беззаботно: – Не знаю. А чего такого? Времени-то навалом… То есть его там вроде бы",1
"глаз»! Они редко встречаются, не то что всякие крапивницы и капустницы! Бабочка и правда была с лиловыми кружочками на крыльях. Вовка дунул на нее, помахал вслед. Глянул на меня через плечо: – Ну, что? На троллейбус? Я, прогоняя бодростью все еще не отступивший страх, заявил: – Никаких троллейбусов, хватит. Сейчас",1
"влез в мои мысли. И я спросил с подковыркой: – А как пойдешь по улице? В этом балахоне… Он хлопнул себя по лбу. – Елки-палки! Я и забыл! – Смени обмундирование, а то загребут в психдиспансер. – Как я сменю-то?! – А это… с помощью ангельского волшебства. Разве нельзя? –",1
"ли то, что случилось, или… непонятно что. Я встал, поматывая головой, заправил рубашку, сунул в нагрудный карман мобильник (вдруг Вовка позвонит еще днем?). Вышел из дома. Побрел неведомо куда. Лето царствовало вокруг, вдоль тротуара сидели тетушки, торговали ландышами, ромашками, незабудками. Встречные девушки улыбались приветливо и целомудренно. Пенсионеры подымали морщинистые лица",1
"будет никакого результата. – Чево-о? – Он обернулся, глянул одним сырым глазом (второй был закрыт прижатыми пальцами). – Кто сказал, что нету результата? У меня под сердцем что-то ёкнуло, щелкнуло, вмиг раскрылся этакий бутончик надежды. Однако я пробубнил прежним тоном, по инерции: – Ага, вижу я… Особо тот «результат», который",1
"нарочно тяну, а это… собираюсь с мыслями. Чтобы по порядку… В общем, прошел я незаметно мимо всех, подхожу к двери с табличкой «С.Ю.Махневский», она закрыта. Запустил в замок палец, чтобы отпереть… «Что же ты здесь-то не запустил, сидел и ждал», – мелькнуло у меня. – Здесь я не мог. Потому",1
"но идешь, идешь и вдруг как вспомнишь… Тут бы мне и заткнуться, но опять потянуло идиота за язык: – А встретиться с родными… там нельзя? Ну, с бабушкой, например? – Можно. Только не сразу. Тоже надо долго идти… И еще надо, чтобы они тоже хотели встретиться… – Разве они не",1
"тахту. Но легко сказать «не думай ни о чем». Думалось обо всем сразу. Безрадостно и беспокойно. Вовкино появление дало кое-какую надежду, но тревоги принесло гораздо больше. Необъяснимой, не связанной ни с какой логикой. И до сих пор я не понимал до конца: правда ли то, что случилось, или… непонятно что.",1
"бы связаться с Ильей Рудольфовичем, он бы, возможно, справился…» Но Илья Рудольфович Семейкин брал такие гонорары, что всей нашей оставшейся казны не хватило бы на первый взнос. Я оглянулся на Вовку, который с помидором в зубах возник в комнате. – Слушай, а может, я привлеку к делам Костю Травкина? Он",1
"Zealand». После этого я, позабыв про «Тайного советника», горячо пожелал молодой Аркашиной маме всяческого процветания, а самому Аркаше – радостного лета. («А какое будет лето у меня?» – кольнуло под сердцем.) По дороге к дому реальное понимание вещей взяло верх. Я осознал, что Вовкино появление было чем-то вроде очень похожего",1
"первый, а то… не первый… – Вовка поднялся, покряхтывая, как бабка с радикулитом. Я торопливо отпер двери – железную и простую, – впустил его, шагнул следом. Щелкнул в темной прихожей выключателем. Расспрашивать Вовку не имело смысла, и без того все ясно. Победители так не выглядят. Вовка шагнул в ванную, открыл",1
"после выпуска устроился в лабораторию магнитных пленок, как меня загребли в войска спецсвязи. К счастью, всего на год. Службу я оттрубил без проблем. На маленькой «точке» в таежном поселке собрались в основном все такие, как я, с институтскими дипломами, кое-кто даже в очках. Потому как требовались там люди с головами.",1
"не в том, грозит нам что-то или не грозит… Ваня, я, пожалуй, прилягу. Так умоталась сегодня, да еще все эти… события. Почитаю Донцову… Ну не морщи нос, что делать, если я люблю детективы… Тебя я тоже люблю. – Но детективы больше… – Дурень… – Она чмокнула меня в щеку. –",1
"же ты здесь-то не запустил, сидел и ждал», – мелькнуло у меня. – Здесь я не мог. Потому что это было бы дляменя. А там для тебя … «Вот паразит, читает мысли!» – Ничего я не читаю, просто догадываюсь… Начал ковырять, а тут сквозь дверь этот… который его … Нос",1
"морщи нос, что делать, если я люблю детективы… Тебя я тоже люблю. – Но детективы больше… – Дурень… – Она чмокнула меня в щеку. – Словно орден, – сказал я с удовольствием. – Господи, какой ты еще мальчишка. Лидия улеглась капитально, раздевшись, будто уже на ночь. Взяла книгу. Включила над",1
"друга… Хоть и горел я нетерпеньем, а вставил вопрос: – Он что, вроде тебя? – Ну, вроде. Ростом такой же. Только рыжий и курчавый. И кулаки побольше… Я говорю: «Сам вали. Не к тебе пришел». А он: «Пойдем, разберемся». Я говорю: «Подумаешь, напугал. Пойдем». Потому что чего еще делать то?..",1
"длинноногих блондинок. И, чтобы выпускать это дерьмо, у них были свои кадры. Конечно, я кинулся названивать Стасу. Он сказал в трубку своего «накрученного» мобильника: – Доцент, дорогой ты мой. Нельзя же было так хлопать ушами. Я предупреждал… Врал, конечно, никак он не предупреждал. – Стас, ну сделай что-нибудь. Ты же",1
"не узнала… А узнала бы, дак не поверила… Я сказал, что ищу знакомого мальчика, с которым был два года назад в летнем лагере, и назвал свое имя. Она разохалась, запричитала, ну и выложила мне все. И про меня, и про тетку… А я обошел дом со всех сторон, будто поздоровался…",1
"я, вот и все! Вовка Тарасов… Пожалуйста, не мешай пока… Я захлопнул рот. И подумал, что для сна или бреда все это тянется слишком долго. А что, если этот приступ опасен? Может, позвонить в психушку? – Чево-о? – сказал он, не оборачиваясь. – Не вздумай! Наделаешь лишних забот… – И",1
"которому мы кинулись, когда началось разорение журнала. Он честно сказал: «Дело кислое, ребята, я ничего не обещаю. Вам бы связаться с Ильей Рудольфовичем, он бы, возможно, справился…» Но Илья Рудольфович Семейкин брал такие гонорары, что всей нашей оставшейся казны не хватило бы на первый взнос. Я оглянулся на Вовку, который",1
"взмокшие и помятые. «Ты еще живой? – чуть не спросил я Вовку и ахнул про себя: – Дубина!» У каменных ворот бабки торговали цветами. Вовка неловко затоптался. – Ваня, дай десять рублей, а? Я бы ромашки, вот эти… Прижимая букет к индейскому вождю на футболке, Вовка повел меня по кладбищенским",1
"пузырьками. – Не надо, они уже засохли! – Цыц. – Только не йодом! – взвыл Вовка. – И не зеленкой! – Не дергайся! Это перекись водорода, она не щиплет… – Правда? – Какие все мужики трусы. И взрослые, и мальчишки… и даже ангелы небесные. Видимо, она до конца так и",1
"весело согласился: – Идет! Только вы называйте – «Вольдемар», а Иван все равно – «Вовка». На том и порешили. Я приволок из спальни телевизор-моноблок и засунул кассету. – До ужина никакого кино, – распорядилась Лидия. – Вольдемар, ты как относишься к вареникам с картофелем? Или сварить сосиски? Вовка сказал серьезно:",1
"по-честному. Да и нельзя, потратили бы оба все, что есть… Видишь, уже пять. А шестая – вот… – он кивнул на доллары. «Значит, осталось еще полдюжины? Хватит ли на все дела?» – опасливо мелькнуло у меня. Но сказал я другое, от души: – Спасибо тебе, Вовка. Он заулыбался и ответил",1
"домик на улице Теплый Ключ. Устроиться учителем в школу (всегда возьмут, все-таки физмат за плечами), существовать на жалованье в размерах прожиточного минимума и размышлять, как начинать жизнь с нуля… Мама, конечно, будет счастлива. Хотя: «А как же Лидия?..» Лидия не поедет со мной, это без вопросов. Она – «железная леди»",1
"шелестящем атласном халате, с подушкой, одеялом и простынями. – Вольдемар, сокровище мое, встань на минутку, я приготовлю тебе постель. – Тетя Лидия, давайте я сам! Она величественно объяснила: – Молодой человек, здесь не пионерский лагерь. Стелить постели детям в семье – женское дело, это традиция… Брысь… Вовка стремительно сделал «брысь».",1
"встретиться… – Разве они не хотят? Родители, бабушка? – Может, они еще не знают, что я уже там. Не думают, что я попал туда так рано. Или, может, они в других слоях… А еще, наверно, я сам виноват… – Почему? – Потому что я все же не привык еще там…",1
"я, с институтскими дипломами, кое-кто даже в очках. Потому как требовались там люди с головами. Не было никакой дедовщины, и большого хамства со стороны офицеров не было. Понимали, что наши мозги надо беречь. Правда, бывало, что выматывались мы крепко, но зато знали: дело делаем, не генеральские дачи строим… Мама и",1
"и грядущее расставание с квартирой; и предательство Махневского (сволочь поганая, б…); и полное отсутствие пере… пре… тьфу, перспектив (не надо было столько глотать из фляжки с «Тайным советником», тем более что наверняка поддельный). И вообще – почему все так несправедливо? С какой стати все эти подлые события – на меня?!",1
"не было. Но люстра качалась, а от потолка к полу по широкой спирали планировало белое перо. Я тупо следил за ним. Когда перо легло на палас, воздух качнулся, и посреди комнаты стал мальчишка. 2 Я смотрел на него, неловко вывернув шею. Он был с волосами пыльно-соломенного цвета, давно не стриженными",1
"с машиной, кто-то с дачным участком. У меня не было ни того, ни другого, только вот эта двухкомнатная квартира, в которой мы с Лидией худо-бедно обитали пятый год (кроме тех дней, когда она взбрыкивала: «Я ухожу к маме, тебе полезно временное одиночество!»). Через неделю квартира уйдет в чужие руки. Имущество",1
"он глядел непонятно. Потом сумрачно сообщил: – Там какая-то тетенька пришла. Отперла дверь, уставилась на меня: «Ты кто, мальчик?» Я говорю: «А вы кто?» Она: «Я, между прочим, здесь живу…» – А ты что? – глупо спросил я с упавшим сердцем. Какая холера принесла Лидию днем с работы? Никогда она",1
"перевес. – Ты что такое думаешь-то! Рехнулась? – А что я должна думать? Прихожу, в комнате погром и сидит этот отрок, в твоем халате, под которым – ничего. Я это отметила сразу, я массажист, у меня наметанный взгляд… – Он у тебя чересчур наметанный! На мужиков и мальчиков… – Не",1
"Егор… он ведь должен охранять Стаса, а вдруг взялся помогать тебе? И мне… – Не тебе и не мне, а ему. Стасу… Он ведь должен заботиться не только о махневских прибылях, а еще чтобы тот хоть маленько оставался человеком. Если не поздно… «Может, еще не поздно?» – мелькнуло у меня.",1
"Молодая еще, вроде тети Лидии… Я, наверно, не очень был ей нужен, только все равно она всем сказала: «Какие там интернаты! Будет жить, где жил, в своем доме…» И мы неплохо жили, она была веселая такая и не придиралась. А я старался тоже… Ну, чтобы это… взаимопонимание. Когда я закончил",1
"просто не хочется возиться с памперсами и портить маникюр!» – «Если уж тебе так нужен наследник, я разрешаю: заведи ребенка на стороне». – «Ну и заведу!» – «Ну и давай. Если очень постараешься, можешь преуспеть». После этого я говорил, что она дура. Лидия, конечно, объявляла, что уходит к маме. «Ну",1
"сперва в детский дом… А потом отсюда приехала бабушка, мама отца. Она с родителями не очень ладила почему-то, но, когда их не стало, забрала меня к себе, привезла сюда. Сказала: «Это где же видано, чтобы родной внук болтался по приютам»… Сперва меня не хотели ей отдавать, говорили: старая, мол. Но",1
"расставаться с квартирой. – Я уже поняла это по вашим довольным лицам… Вольдемар, ты опять вытираешь руки о штаны? Вот салфетки! – Ой… я нечаянно. Тетя Лидия, я не хочу чаю, спасибо. Можно я теперь включу «Буратино»? 5 Я помог Лидии вымыть посуду. Над мойкой журчала вода, и под этот",1
"чего? – Не-а… – Он переступил на паласе и, кажется, почесал под подолом одну ногу о другую. – Мне толком ничего не сказали. Ты как заорал, меня сразу сюда. «Там, – говорят, – разберешься»… – Я?! Заорал?! – А разве нет? На все слои Вселенной: «Ну, где ты, где ты?!»",1
"и посветлели, в них будто бы мелькнуло: «Вижу я, какой ты взрослый…» Но отозвался он без насмешки, даже виновато: – Иначе никак нельзя. Всем, кого надо защищать и охранять, говорят «ты». Так полагается… Пускай даже министру или генералу… – Ну и… как ты собираешься меня защищать? Ты хоть знаешь от",1
"лицом. – Ну? – сказала она. – Что? – сказал я. – Не прикидывайся идиотом. – Раньше ты говорила, что я не прикидываюсь, а на самом деле, – напомнил я. Лидия слегка расслабилась, подтянула ноги, пошевелила пальцами в прозрачных колготках. Сквозь колготки был виден вишневый педикюр. Она склонила голову к",1
"колени пластырем и обернулась. – Я не понимаю: почему ты все «Вовка» и «Вовка»? Разве нельзя обращаться к мальчику поинтеллигентнее? – Он сам так назвался… – Да, – защитил меня ангел-хранитель. – Я сам. А как еще? Не Вовочка же! И «Вову» я тоже не терплю. – Может быть, Володя?",1
"лишь изредка. Например, когда он спросил про «Буратино»… – Ему же ничего не грозит, – успокоил я Лидию и себя. – А нам… а у нас все будет хорошо, я теперь уверен. Она отозвалась рассеянно: – Дело не в том, грозит нам что-то или не грозит… Ваня, я, пожалуй, прилягу.",1
"Бога… Вовка не удивился. – Ну да, я тоже слышал. Но это же не сразу. Путь-то знаешь какой… невероятный. Надо еще столько пройти… Это как у космонавтов. – Что у космонавтов? – озадаченно сказал я. Вовка коротко посмеялся (отчего бы это?). – Ты же помнишь. Как выведут на орбиту новую",1
"а я погуляю до вечера. Я сразу напрягся. Вовка сбоку быстро глянул на меня: – А можно вместе… если хочешь. Я хотел! Во-первых, все еще сидел во мне страх: а вдруг он уйдет и больше не появится? А во-вторых… мне просто было хорошо с Вовкой. Независимо от всех дел. Словно",1
"не смей возражать. Я сморщился не хуже Вовки. Но он вдруг весело согласился: – Идет! Только вы называйте – «Вольдемар», а Иван все равно – «Вовка». На том и порешили. Я приволок из спальни телевизор-моноблок и засунул кассету. – До ужина никакого кино, – распорядилась Лидия. – Вольдемар, ты как",1
"я и сам ее называл… «Бу-ра-ти-но! Бу-ра-ти-но!..» – скандировал телевизор. – Досмотришь кино, и сразу спать, – распорядилась Лидия. И пошла к дверям. – Хорошо, тетя Лидия, – сказал ей в спину Вовка. Будто послушный племянник в гостях у тетушки. Он оглянулась. – Иван, ты тоже не сиди долго. –",1
"не совсем как на самом деле, но похоже. Я спросил еще осторожнее, чем прежде (удержаться не мог): – И что же… тебе придется идти через все эти слои? Вовка отозвался довольно беззаботно: – Не знаю. А чего такого? Времени-то навалом… То есть его там вроде бы и нет. То есть",1
"не хочу… Это и нельзя. Может утянуть обратно… раньше срока… «А какой срок? – обдало меня новым холодом. – Сделаешь все, что надо, и уйдешь? Когда?» Такая мысль подкрадывалась и раньше, но я суеверно гнал ее. А теперь вопрос встал прямо и беспощадно. И Вовка его наверняка тоже почуял. Но",1
"Ничего я не читаю, просто догадываюсь… Начал ковырять, а тут сквозь дверь этот… который его … Нос к носу. И говорит: «Чё надо? А ну вали отсюда». Конечно, мы сразу догадались друг про друга… Хоть и горел я нетерпеньем, а вставил вопрос: – Он что, вроде тебя? – Ну, вроде.",1
"этого я, позабыв про «Тайного советника», горячо пожелал молодой Аркашиной маме всяческого процветания, а самому Аркаше – радостного лета. («А какое будет лето у меня?» – кольнуло под сердцем.) По дороге к дому реальное понимание вещей взяло верх. Я осознал, что Вовкино появление было чем-то вроде очень похожего на явь",1
"было чем-то вроде очень похожего на явь затяжного сна: такие, говорят, случаются при сочетании всяких синхронно действующих на мозги факторов. Сейчас главное – спрятать и потом сплавить куда-нибудь купленную ребячью одёжку, чтобы не увидела Лидия. Потому что ясно же: приду – и никакого Вовки нет (как и не было). …Вовка",1
"Я это отметила сразу, я массажист, у меня наметанный взгляд… – Он у тебя чересчур наметанный! На мужиков и мальчиков… – Не хами, моя радость. Лучше объясни, где его одежда. – Не было! – опять взвыл я. – Не было никакой одежды, пока я не купил! Поймы ты это! Как",1
"и поперечных царапинах и в синяках. Но самый большой синяк темнел на левой скуле. Она слегка припухла. Вовка неласково глянул снизу вверх: – Наконец-то. Надо было дать мне ключ, если собрался уходить. – Откуда я знал, что он тебе нужен? Первый раз ты вон как проник! Прямо через стену… –",1
"и построит на этом месте коттедж… – Ты это еще там знал, на своем поле? – Да… Только без подробностей… А сегодня заглянул в Косой переулок, на полчасика. Смотрю, дом заперт, окна заколочены. Ну, я расспросил старую соседку, она почти слепая, меня не узнала… А узнала бы, дак не поверила…",1
"из-под кромки простыни. – А чего я… Ну, я раньше жил в Сургуте, с родителями. Но они давно умерли. Отец от рака, а мама скоро простудилась и тоже… Мне шесть лет было. Меня сперва в детский дом… А потом отсюда приехала бабушка, мама отца. Она с родителями не очень ладила",1
"защитит… Я, по правде говоря, забывал. Но ангелы-то, они ведь должны быть великодушными. Почему же он забыл про меня? «Ну, где ты, где, где?!» Крепко шарахнуло тугим воздухом, я уронил «пикколошку». Показалось, что в окно ворвался на широком размахе крыльев большой гусь. Конечно, я на миг зажмурился, но тут же",1
"радостно отозвался он. – Звони давай Семейкину, не тяни! – А ты откуда знаешь про Семейкина? – Здрасте! Я здесь зачем, по-твоему? Я услышал, как он хлопнул дверцей и зачавкал (конечно, не помыл помидор). Семейкин был знаменитый адвокат. О нем упоминал другой юрист, не такой известный и дорогой – тот,",1
"причина. Главное, что мясо подорожает. Впрочем, не привыкать.) Ни к чему было не привыкать. Все в мире шло как обычно. Стреляли, взрывали, воровали, врали. Самолеты и вертолеты падали. Чиновники брали взятки (видимо, по привычке; казалось бы, у них и так все есть), милиция творила обычный беспредел, палестинцы нападали на израильтян,",1
"Ничего такого не случилось (потом даже стыдно было за свои мысли). Она, как девчонка, повисла у меня на шее, похлюпала носом. Но скоро стала опять прежней Лидией. Не забывала учить уму-разуму меня и порой в воспитательных целях оставляла одного, «уходила к маме» (к своей, конечно, к Таисии Эдуардовне). Мама эта",1
"Я суетливо предложил заменить суп глазуньей с помидорами. Вовка одобрил, даже подпрыгнул. – Дети… – вздохнула Лидия, но спорить не стала. Даже сказала, что приготовит компот из консервов. Мы с Вовкой пообедали вдвоем на кухне. Быстро и молча. Лидия днем не ела, берегла талию. После компота Вовка сказал спасибо и",1
"А чего? Это не трудно и не скучно. Не кажется, что долго. Наоборот, интересно. Столько бабочек разных вокруг… – Вовка, и что же? Это со всяким так бывает, кто попадает… туда? – Наверно, нет. Наверно, у каждого по-своему. Со мной вот так… Очень осторожно я спросил: – А все же",1
"Когда перо легло на палас, воздух качнулся, и посреди комнаты стал мальчишка. 2 Я смотрел на него, неловко вывернув шею. Он был с волосами пыльно-соломенного цвета, давно не стриженными и растрепанными. В тонкой белой рубахе до пят. «Вот так, – скорбно попенял я себе. – И это с неполной фляжки",1
"Дело не в том, грозит нам что-то или не грозит… Ваня, я, пожалуй, прилягу. Так умоталась сегодня, да еще все эти… события. Почитаю Донцову… Ну не морщи нос, что делать, если я люблю детективы… Тебя я тоже люблю. – Но детективы больше… – Дурень… – Она чмокнула меня в щеку.",1
"взлохматил затылок, а правую, с носком, выбросил вперед. Повел в пространстве будто алым платочком… В комнате был кавардак: два опрокинутых стула, разгромленный шкаф, осколки стекла в этом шкафу и на полу. И вот стулья сами аккуратно встали у стен, осколки затрепетали, словно бабочки, стали слетаться, соединяться. Разбитые дверцы сделались целыми,",1
"защиты? Вовка сказал с легким пренебрежением: – Ты чего боишься-то? – За тебя боюсь! Там же охрана, такие амбалы, бывшие спецы. Хорошо, если просто не пропустят. А если поймут, кто ты и зачем? Никакой ангельский чин не поможет. – Чево-о? – меня опять резанула синева смотровых щелей. И стало ясно",1
"Вовка шагнул в ванную, открыл кран с холодной водой, начал мокрой ладонью гладить щеку. Я сказал ему в спину: – Говорил ведь, не суйся туда, не будет никакого результата. – Чево-о? – Он обернулся, глянул одним сырым глазом (второй был закрыт прижатыми пальцами). – Кто сказал, что нету результата? У",1
"Впрочем, не привыкать.) Ни к чему было не привыкать. Все в мире шло как обычно. Стреляли, взрывали, воровали, врали. Самолеты и вертолеты падали. Чиновники брали взятки (видимо, по привычке; казалось бы, у них и так все есть), милиция творила обычный беспредел, палестинцы нападали на израильтян, израильтяне обстреливали палестинцев, американский президент",1
"бы дорога, а то джунгли… Кажется, вон туда… – И Вовка потянул меня за рубаху сквозь чащу репейника и зацветающего кипрея. – Ух ты, крапива гадючья… Все-таки он вышел куда надо. Я увидел заросший холмик и рыжий от старости венок на решетчатой железной пирамидке. Вовка деловито отнес его на ближнюю",1
"капитально, раздевшись, будто уже на ночь. Взяла книгу. Включила над спинкой кровати фонарик-тюльпан, хотя было еще светлым-светло, белая многоэтажка за окном отражала вечернее солнце. В моей комнате лиса Алиса и кот Базилио пели: Какое небо голубое… Мы не сторонники разбоя! Я подумал о Махневском, но как-то отстраненно. Посидел на краю",1
"за свои дела. Я на задании… – Извини, – с великим облегчением попросил я. Если останется квартира, все можно будет наладить в жизни. Устроюсь в какое-нибудь издательство, пусть хотя бы корректором. Или младшим редактором на ТВ, однажды меня звали на местный канал. А то, глядишь, и в «Ньюэлектрике» перестанут злиться,",1
"бледной кожей. Большой толстогубый рот. Рот шевельнулся в полуулыбке. – «Кто-кто». Я твой ангел-хранитель. Главное – не впадать в панику. Понятно, что я спятил. Ну и ладно, бывает. В конце концов, может, оно и к лучшему: пока будут лечить, дело затормозится. Потому как со свихнувшегося какой спрос… Я где-то слышал,",1
"и людей никого нет. Он мне сразу шарах вот сюда… – Вовка опять потрогал скулу, коротко попыхтел. – А я ему коленом… в подходящее место. Вообще-то я не очень умею драться, но тут… это самое… мобилизовался… Он согнулся, зашипел и своим башмаком по колену мне! Я присел и снизу ему",1
"я спросил: – Слушай, а как мне к тебе обращаться? Просто «Ангел»? Или «Ангел-хранитель»? Он шевельнул спиной: – Меня зовут Вовка. – М-м… Просто Вовка? Или с каким-нибудь чином? – Да Вовка я, вот и все! Вовка Тарасов… Пожалуйста, не мешай пока… Я захлопнул рот. И подумал, что для сна",1
"и никакого Вовки нет (как и не было). …Вовка был. Он по-прежнему сидел на тахте, только уже не в своей ангельской сорочке, а в моем махровом халате. Значит, побывал в ванной, отыскал. Я глядел на него с великой досадой, страхом и… облегчением. А он глядел непонятно. Потом сумрачно сообщил: –",1
"фужеру. Мимо. Даже здесь не везет… Когда-то мне маленькому мама говорила, что у каждого человека есть невидимый ангел-хранитель. Ну, пусть не у каждого, но у хорошего – точно. Значит, надо стараться быть хорошим, говорила мама, и про ангела не забывать, тогда он поможет и защитит… Я, по правде говоря, забывал.",1
"так… – Он лодочкой приложил к уху ладонь. В этот же миг в комнате заиграл Моцарта мой сотовый телефон. Я машинально бросился на сигнал, схватил с подоконника трубку. – Алло! – раздался в ней Вовкин голос. – Проверка связи… Иван, я пошел. Пока! – И сразу хлопнули двери: в кухне,",1
"я спятил. Ну и ладно, бывает. В конце концов, может, оно и к лучшему: пока будут лечить, дело затормозится. Потому как со свихнувшегося какой спрос… Я где-то слышал, что при таких вот случаях, когда всякие глюки, видения-привидения и нереальные ситуации, самое правильное – принять правила игры. Будто так и надо.",1
"ведь и во мне где-то глубоко-глубоко шевелилось похожее. И непонятная жалость, и тревога какая-то. Правда, ощущалось это не сильно и лишь изредка. Например, когда он спросил про «Буратино»… – Ему же ничего не грозит, – успокоил я Лидию и себя. – А нам… а у нас все будет хорошо, я",1
